symbol_id,root,path,language,subsystem,symbol_kind,qualified_name,name,parent,visibility,line,end_line,is_async,decorators_or_modifiers,doc_or_signature,entrypoint_hint,parser_note,test_ref_count,test_refs,inventory_status,updated_at
CODE-SYMBOL-02697,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_promos,admin_promos,,public,1645,1672,true,app.get('/api/admin/promos'),"async def admin_promos(x_telegram_init_data: str = Header(default=""""), limit: int = 200) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02698,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_promos_create,admin_promos_create,,public,1676,1690,true,app.post('/api/admin/promos'),async def admin_promos_create(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02699,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_promos_update,admin_promos_update,,public,1694,1709,true,app.patch('/api/admin/promos/{code}'),async def admin_promos_update(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02700,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_promos_delete,admin_promos_delete,,public,1713,1727,true,app.delete('/api/admin/promos/{code}'),async def admin_promos_delete(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02701,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_plans,admin_plans,,public,1731,1738,true,app.get('/api/admin/plans'),"async def admin_plans(x_telegram_init_data: str = Header(default=""""), include_inactive: bool = True) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02702,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_plans_create,admin_plans_create,,public,1742,1756,true,app.post('/api/admin/plans'),async def admin_plans_create(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02703,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_plans_update,admin_plans_update,,public,1760,1775,true,app.patch('/api/admin/plans/{code}'),async def admin_plans_update(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02704,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_plans_delete,admin_plans_delete,,public,1779,1793,true,app.delete('/api/admin/plans/{code}'),async def admin_plans_delete(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02705,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_service_incidents,admin_service_incidents,,public,1797,1812,true,app.get('/api/admin/service-incidents'),async def admin_service_incidents(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02706,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_service_incident_create,admin_service_incident_create,,public,1816,1875,true,app.post('/api/admin/service-incidents'),async def admin_service_incident_create(,fastapi_route_handler,python_ast,1,tests/test_admin_action_policy_coverage.py,inventory_only,2026-07-21
CODE-SYMBOL-02707,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_service_incident_resolve,admin_service_incident_resolve,,public,1879,1931,true,app.post('/api/admin/service-incidents/{incident_id}/resolve'),async def admin_service_incident_resolve(,fastapi_route_handler,python_ast,1,tests/test_admin_action_policy_coverage.py,inventory_only,2026-07-21
CODE-SYMBOL-02708,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_service_incident_compensate,admin_service_incident_compensate,,public,1935,1994,true,app.post('/api/admin/service-incidents/{incident_id}/compensate'),async def admin_service_incident_compensate(,fastapi_route_handler,python_ast,1,tests/test_admin_action_policy_coverage.py,inventory_only,2026-07-21
CODE-SYMBOL-02709,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_program_applications,admin_program_applications,,public,1998,2023,true,app.get('/api/admin/program-applications'),async def admin_program_applications(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02710,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_program_application_review,admin_program_application_review,,public,2027,2075,true,app.post('/api/admin/program-applications/{application_id}/review'),async def admin_program_application_review(,fastapi_route_handler,python_ast,1,tests/test_admin_action_policy_coverage.py,inventory_only,2026-07-21
CODE-SYMBOL-02711,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_live_updates,admin_live_updates,,public,2079,2111,true,app.get('/api/admin/live-updates'),"async def admin_live_updates(x_telegram_init_data: str = Header(default=""""), include_inactive: bool = True) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02712,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_live_updates_create,admin_live_updates_create,,public,2115,2128,true,app.post('/api/admin/live-updates'),async def admin_live_updates_create(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02713,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_live_updates_update,admin_live_updates_update,,public,2132,2146,true,app.patch('/api/admin/live-updates/{update_id}'),async def admin_live_updates_update(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02714,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_live_updates_delete,admin_live_updates_delete,,public,2150,2163,true,app.delete('/api/admin/live-updates/{update_id}'),async def admin_live_updates_delete(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02715,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_start_links,admin_start_links,,public,2167,2192,true,app.get('/api/admin/start-links'),"async def admin_start_links(x_telegram_init_data: str = Header(default=""""), include_inactive: bool = True) -> dict:",fastapi_route_handler,python_ast,1,tests/test_telegram_story_contracts.py,inventory_only,2026-07-21
CODE-SYMBOL-02716,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_start_links_create,admin_start_links_create,,public,2196,2210,true,app.post('/api/admin/start-links'),async def admin_start_links_create(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02717,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_start_links_update,admin_start_links_update,,public,2214,2228,true,app.patch('/api/admin/start-links/{link_id}'),async def admin_start_links_update(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02718,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_start_links_delete,admin_start_links_delete,,public,2232,2245,true,app.delete('/api/admin/start-links/{link_id}'),async def admin_start_links_delete(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02719,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_wheel_config_get,admin_wheel_config_get,,public,2249,2256,true,app.get('/api/admin/wheel-config'),"async def admin_wheel_config_get(x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02720,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_wheel_config_put,admin_wheel_config_put,,public,2260,2273,true,app.put('/api/admin/wheel-config'),async def admin_wheel_config_put(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02721,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_network_rollout_config_get,admin_network_rollout_config_get,,public,2277,2283,true,app.get('/api/admin/network-rollout-config'),"async def admin_network_rollout_config_get(x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02722,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_network_rollout_config_put,admin_network_rollout_config_put,,public,2287,2300,true,app.put('/api/admin/network-rollout-config'),async def admin_network_rollout_config_put(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02723,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_client_warp_material_put,admin_client_warp_material_put,,public,2304,2317,true,app.put('/api/admin/client/warp/material'),async def admin_client_warp_material_put(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02724,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_client_warp_summary,admin_client_warp_summary,,public,2321,2327,true,app.get('/api/admin/client/warp/summary'),"async def admin_client_warp_summary(x_telegram_init_data: str = Header(default="""")) -> dict[str, Any]:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02725,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_promo_slots_get,admin_promo_slots_get,,public,2331,2353,true,app.get('/api/admin/promo-slots'),"async def admin_promo_slots_get(x_telegram_init_data: str = Header(default="""")) -> dict[str, Any]:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02726,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_promo_slots_put,admin_promo_slots_put,,public,2357,2370,true,app.put('/api/admin/promo-slots'),async def admin_promo_slots_put(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02727,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_campaign_links_build,admin_campaign_links_build,,public,2374,2423,true,app.post('/api/admin/campaign-links/build'),"async def admin_campaign_links_build(payload: AdminCampaignLinksBuildIn, x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02728,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_admin_referral_basis,_admin_referral_basis,,private,2426,2461,false,,"def _admin_referral_basis(session, row: ReferralBonusQueue, *, now: datetime) -> str:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02729,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_referrals_pending,admin_referrals_pending,,public,2465,2504,true,app.get('/api/admin/referrals/pending'),async def admin_referrals_pending(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02730,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_referrals_process,admin_referrals_process,,public,2508,2521,true,app.post('/api/admin/referrals/process'),async def admin_referrals_process(,fastapi_route_handler,python_ast,1,tests/test_admin_action_intents.py,inventory_only,2026-07-21
CODE-SYMBOL-02731,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_loyalty_config_get,admin_loyalty_config_get,,public,2525,2531,true,app.get('/api/admin/loyalty-config'),"async def admin_loyalty_config_get(x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02732,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_loyalty_config_put,admin_loyalty_config_put,,public,2535,2548,true,app.put('/api/admin/loyalty-config'),async def admin_loyalty_config_put(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02733,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_campaigns_get,admin_campaigns_get,,public,2552,2585,true,app.get('/api/admin/campaigns'),"async def admin_campaigns_get(x_telegram_init_data: str = Header(default=""""), limit: int = 200) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02734,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_campaigns_create,admin_campaigns_create,,public,2589,2602,true,app.post('/api/admin/campaigns'),async def admin_campaigns_create(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02735,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_campaigns_patch,admin_campaigns_patch,,public,2606,2620,true,app.patch('/api/admin/campaigns/{campaign_id}'),async def admin_campaigns_patch(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02736,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_campaigns_delete,admin_campaigns_delete,,public,2624,2637,true,app.delete('/api/admin/campaigns/{campaign_id}'),async def admin_campaigns_delete(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02737,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_templates,admin_templates,,public,2641,2654,true,app.get('/api/admin/templates'),"async def admin_templates(x_telegram_init_data: str = Header(default=""""), limit: int = 200) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02738,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_templates_create,admin_templates_create,,public,2658,2672,true,app.post('/api/admin/templates'),async def admin_templates_create(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02739,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_templates_update,admin_templates_update,,public,2674,2689,true,app.patch('/api/admin/templates/{key}'),async def admin_templates_update(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02740,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_templates_delete,admin_templates_delete,,public,2693,2707,true,app.delete('/api/admin/templates/{key}'),async def admin_templates_delete(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02741,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_gift_codes,admin_gift_codes,,public,2711,2733,true,app.get('/api/admin/gift-codes'),"async def admin_gift_codes(x_telegram_init_data: str = Header(default=""""), limit: int = 100) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02742,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_access_keys_issue,admin_access_keys_issue,,public,2737,2751,true,app.post('/api/admin/access-keys/issue'),async def admin_access_keys_issue(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02743,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_gift_codes_create,admin_gift_codes_create,,public,2755,2769,true,app.post('/api/admin/gift-codes'),async def admin_gift_codes_create(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02744,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_tickets,admin_tickets,,public,2773,2791,true,app.get('/api/admin/tickets'),"async def admin_tickets(x_telegram_init_data: str = Header(default=""""), status: str = """", limit: int = 30) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02745,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_ticket_detail,admin_ticket_detail,,public,2795,2805,true,app.get('/api/admin/tickets/{ticket_id}'),"async def admin_ticket_detail(ticket_id: int, x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02746,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_ticket_reply,admin_ticket_reply,,public,2809,2829,true,app.post('/api/admin/tickets/{ticket_id}/reply'),async def admin_ticket_reply(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02747,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_ticket_status,admin_ticket_status,,public,2833,2847,true,app.post('/api/admin/tickets/{ticket_id}/status'),async def admin_ticket_status(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02748,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_nodes_health,admin_nodes_health,,public,2851,2918,true,app.get('/api/admin/nodes/health'),"async def admin_nodes_health(x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02749,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_nodes_capacity,admin_nodes_capacity,,public,2922,2928,true,app.get('/api/admin/nodes/capacity'),"async def admin_nodes_capacity(x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02750,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_provider_quota_bytes_from_payload,_provider_quota_bytes_from_payload,,private,2931,2937,false,,"def _provider_quota_bytes_from_payload(payload: AdminProviderQuotaIn | AdminProviderQuotaPatchIn, existing: int = 0) -> int:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02751,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_provider_quota_safe_payload,_provider_quota_safe_payload,,private,2940,2952,false,,"def _provider_quota_safe_payload(row: ProviderTrafficQuota | None) -> dict[str, Any] | None:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02752,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_provider_quota_audit_payload,_provider_quota_audit_payload,,private,2955,2956,false,,"def _provider_quota_audit_payload(row: ProviderTrafficQuota | None) -> dict[str, Any] | None:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02753,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_add_provider_quota_audit,_add_provider_quota_audit,,private,2959,2979,false,,def _add_provider_quota_audit(,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02754,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_deliver_ops_alert_notifications,_deliver_ops_alert_notifications,,private,2982,3014,true,,"async def _deliver_ops_alert_notifications(notifications: list[dict[str, Any]]) -> None:",,python_ast,1,tests/test_admin_ops_api.py,inventory_only,2026-07-21
CODE-SYMBOL-02755,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_refresh_ops_alerts_for_payload,_refresh_ops_alerts_for_payload,,private,3017,3026,true,,"async def _refresh_ops_alerts_for_payload(*, s, now: datetime) -> tuple[list[dict[str, Any]], list[dict[str, Any]]]:",,python_ast,1,tests/test_admin_ops_api.py,inventory_only,2026-07-21
CODE-SYMBOL-02756,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_admin_ops_compact_summary_payload,_admin_ops_compact_summary_payload,,private,3029,3071,false,,"def _admin_ops_compact_summary_payload(*, s, now: datetime, metrics_status: dict[str, Any]) -> dict[str, Any]:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02757,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_provider_quotas,admin_provider_quotas,,public,3075,3082,true,app.get('/api/admin/provider-quotas'),"async def admin_provider_quotas(x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02758,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_provider_quota_create,admin_provider_quota_create,,public,3086,3100,true,app.post('/api/admin/provider-quotas'),async def admin_provider_quota_create(,fastapi_route_handler,python_ast,1,tests/test_admin_action_intents.py,inventory_only,2026-07-21
CODE-SYMBOL-02759,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_provider_quota_update,admin_provider_quota_update,,public,3104,3119,true,app.patch('/api/admin/provider-quotas/{node_code}'),async def admin_provider_quota_update(,fastapi_route_handler,python_ast,1,tests/test_admin_action_intents.py,inventory_only,2026-07-21
CODE-SYMBOL-02760,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_provider_quota_delete,admin_provider_quota_delete,,public,3123,3137,true,app.delete('/api/admin/provider-quotas/{node_code}'),async def admin_provider_quota_delete(,fastapi_route_handler,python_ast,1,tests/test_admin_action_intents.py,inventory_only,2026-07-21
CODE-SYMBOL-02761,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_provider_quota_status,admin_provider_quota_status,,public,3141,3148,true,app.get('/api/admin/provider-quotas/status'),"async def admin_provider_quota_status(x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02762,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_admin_free_tier_facts_payload,_admin_free_tier_facts_payload,,private,3151,3164,false,,"def _admin_free_tier_facts_payload() -> dict[str, Any]:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02763,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_free_tier_summary,admin_free_tier_summary,,public,3168,3184,true,app.get('/api/admin/free-tier/summary'),"async def admin_free_tier_summary(x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02764,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_free_tier_users,admin_free_tier_users,,public,3188,3209,true,app.get('/api/admin/free-tier/users'),async def admin_free_tier_users(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02765,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_nodes_timeseries,admin_nodes_timeseries,,public,3213,3231,true,app.get('/api/admin/nodes/timeseries'),async def admin_nodes_timeseries(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02766,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_traffic_summary,admin_traffic_summary,,public,3235,3257,true,app.get('/api/admin/traffic/summary'),async def admin_traffic_summary(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02767,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_parse_ru_history_datetime,_parse_ru_history_datetime,,private,3260,3273,false,,"def _parse_ru_history_datetime(raw: str, *, field: str) -> datetime | None:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02768,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_ru_read_model_http_error,_ru_read_model_http_error,,private,3276,3290,false,,def _ru_read_model_http_error(error: RuProbeReadModelError) -> HTTPException:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02769,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_ru_probe_latest,admin_ru_probe_latest,,public,3294,3302,true,app.get('/api/admin/probes/ru-origin/latest'),async def admin_ru_probe_latest(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02770,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_ru_probe_runs,admin_ru_probe_runs,,public,3306,3331,true,app.get('/api/admin/probes/ru-origin/runs'),async def admin_ru_probe_runs(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02771,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_ru_probe_uploader_status,admin_ru_probe_uploader_status,,public,3335,3343,true,app.get('/api/admin/probes/ru-origin/uploader-status'),async def admin_ru_probe_uploader_status(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02772,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_release_read_http_error,_release_read_http_error,,private,3346,3353,false,,def _release_read_http_error(error: ReleaseEvidenceReadError) -> HTTPException:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02773,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_release_candidates,admin_release_candidates,,public,3357,3375,true,app.get('/api/admin/releases/candidates'),async def admin_release_candidates(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02774,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_release_candidate_readiness,admin_release_candidate_readiness,,public,3379,3396,true,app.get('/api/admin/releases/{candidate_id}/readiness'),async def admin_release_candidate_readiness(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02775,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_node_observability,admin_node_observability,,public,3400,3422,true,app.get('/api/admin/nodes/{node_code}/observability'),async def admin_node_observability(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02776,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_global_search,admin_global_search,,public,3426,3450,true,app.get('/api/admin/search'),async def admin_global_search(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02777,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_ops_alerts,admin_ops_alerts,,public,3454,3474,true,app.get('/api/admin/alerts'),"async def admin_ops_alerts(x_telegram_init_data: str = Header(default=""""), status: str = Query(default=""active"")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02778,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_ops_alert_ack,admin_ops_alert_ack,,public,3478,3496,true,app.post('/api/admin/alerts/{alert_id}/ack'),"async def admin_ops_alert_ack(alert_id: int, x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,1,tests/test_admin_action_intents.py,inventory_only,2026-07-21
CODE-SYMBOL-02779,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_ops_alert_silence,admin_ops_alert_silence,,public,3500,3523,true,app.post('/api/admin/alerts/{alert_id}/silence'),"async def admin_ops_alert_silence(alert_id: int, payload: AdminAlertSilenceIn, x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,1,tests/test_admin_action_intents.py,inventory_only,2026-07-21
CODE-SYMBOL-02780,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_ops_overview,admin_ops_overview,,public,3527,3573,true,app.get('/api/admin/ops/overview'),"async def admin_ops_overview(x_telegram_init_data: str = Header(default="""")) -> dict:",fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02781,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,admin_keys_pressure,admin_keys_pressure,,public,3577,3615,true,app.get('/api/admin/keys/pressure'),async def admin_keys_pressure(,fastapi_route_handler,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02782,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_parse_panel_datetime,_parse_panel_datetime,,private,3618,3628,false,,def _parse_panel_datetime(value: Any) -> datetime | None:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02783,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_pressure_reasons,_pressure_reasons,,private,3631,3636,false,,def _pressure_reasons(row: KeyPressureState) -> list[str]:,,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02784,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_admin_online_row_id,_admin_online_row_id,,private,3639,3644,false,,"def _admin_online_row_id(*, tg_id: int | None, panel_email: str, client_uuid: str, node_code: str) -> str:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02785,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_safe_admin_online_panel_errors,_safe_admin_online_panel_errors,,private,3647,3656,false,,"def _safe_admin_online_panel_errors(errors: list[dict]) -> list[dict[str, str | None]]:",,python_ast,0,,inventory_only,2026-07-21
CODE-SYMBOL-02786,root,portal_bot/api_admin_routes.py,python,Backend and Telegram bots,function,_admin_online_users_payload,_admin_online_users_payload,,private,3659,3843,false,,"def _admin_online_users_payload(*, s, live_rows: list[dict], errors: list[dict], limit: int) -> dict[str, Any]:",,python_ast,0,,inventory_only,2026-07-21
